treat,id,population,heat_2,time_2,body_part,temp,mass_initial,urine,posture
Thigmothermy,PT1,Portimao,Heating,0,Head,0,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,0,Dorsum,0,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,0,Leg,0,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,0,Foot,0,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,0,Tail,0,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,20,Snout,0.8,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,20,Eye,0.4,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,20,Head,0.4,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,20,Dorsum,0.4,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,20,Leg,0.5,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,20,Foot,1,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,20,Tail,0.8,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,40,Snout,1.8,10.9363,1,0.5
Thigmothermy,PT1,Portimao,Heating,40,Eye,1,10.9363,1,0.5
Thigmothermy,PT1,Portimao,Heating,40,Head,1,10.9363,1,0.5
Thigmothermy,PT1,Portimao,Heating,40,Dorsum,1.1,10.9363,1,0.5
Thigmothermy,PT1,Portimao,Heating,40,Leg,1.2,10.9363,1,0.5
Thigmothermy,PT1,Portimao,Heating,40,Foot,2,10.9363,1,0.5
Thigmothermy,PT1,Portimao,Heating,40,Tail,1.8,10.9363,1,0.5
Thigmothermy,PT1,Portimao,Heating,60,Snout,2.3,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,60,Eye,1.4,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,60,Head,1.5,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,60,Dorsum,1.6,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,60,Leg,1.8,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,60,Foot,2.6,10.9363,1,0
Thigmothermy,PT1,Portimao,Heating,60,Tail,2.5,10.9363,1,0
Thigmothermy,PT14,Portimao,Heating,0,Snout,0,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,0,Eye,,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,0,Head,,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,0,Dorsum,,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,0,Leg,0,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,0,Foot,0,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,0,Tail,0,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,20,Snout,0.8,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,20,Eye,,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,20,Head,,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,20,Dorsum,,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,20,Leg,0.5,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,20,Foot,0.6,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,20,Tail,0.9,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,40,Snout,1.7,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,40,Eye,,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,40,Head,,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,40,Dorsum,,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,40,Leg,0.7,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,40,Foot,0.6,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,40,Tail,2.3,7.9894,1,0.5
Thigmothermy,PT14,Portimao,Heating,60,Snout,2.2,7.9894,1,1
Thigmothermy,PT14,Portimao,Heating,60,Eye,,7.9894,1,1
Thigmothermy,PT14,Portimao,Heating,60,Head,,7.9894,1,1
Thigmothermy,PT14,Portimao,Heating,60,Dorsum,,7.9894,1,1
Thigmothermy,PT14,Portimao,Heating,60,Leg,1.2,7.9894,1,1
Thigmothermy,PT14,Portimao,Heating,60,Foot,0.5,7.9894,1,1
Thigmothermy,PT14,Portimao,Heating,60,Tail,3.2,7.9894,1,1
Thigmothermy,PT18,Portimao,Heating,0,Snout,0,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,0,Eye,0,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,0,Head,0,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,0,Dorsum,0,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,0,Leg,0,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,0,Foot,0,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,0,Tail,0,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,20,Snout,0.3,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,20,Eye,0.1,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,20,Head,0.4,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,20,Dorsum,0.3,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,20,Leg,0.8,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,20,Foot,0.8,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,20,Tail,0.5,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,40,Snout,0.7,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,40,Eye,0.4,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,40,Head,0.9,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,40,Dorsum,0.8,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,40,Leg,1.4,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,40,Foot,1.4,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,40,Tail,1.2,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,60,Snout,0.9,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,60,Eye,0.7,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,60,Head,1.3,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,60,Dorsum,1.2,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,60,Leg,2,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,60,Foot,1.9,12.0487,1,0
Thigmothermy,PT18,Portimao,Heating,60,Tail,1.8,12.0487,1,0
Thigmothermy,PTA,Portimao,Heating,0,Snout,0,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,0,Eye,0,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,0,Head,0,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,0,Dorsum,0,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,0,Leg,0,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,0,Foot,0,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,0,Tail,0,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,20,Snout,0.5,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,20,Eye,0.3,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,20,Head,0.8,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,20,Dorsum,0.6,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,20,Leg,1.3,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,20,Foot,1,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,20,Tail,1,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,40,Snout,1.2,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,40,Eye,0.4,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,40,Head,1.6,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,40,Dorsum,1.3,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,40,Leg,1.8,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,40,Foot,1.9,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,40,Tail,1.9,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,60,Snout,1.6,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,60,Eye,1,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,60,Head,2.4,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,60,Dorsum,1.9,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,60,Leg,2.7,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,60,Foot,2.4,7.4231,0,0
Thigmothermy,PTA,Portimao,Heating,60,Tail,2.8,7.4231,0,0
Thigmothermy,PTB,Portimao,Heating,0,Snout,0,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,0,Eye,0,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,0,Head,0,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,0,Dorsum,0,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,0,Leg,0,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,0,Foot,0,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,0,Tail,0,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,20,Snout,0.6,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,20,Eye,0.4,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,20,Head,0.6,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,20,Dorsum,0.5,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,20,Leg,0.7,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,20,Foot,1.2,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,20,Tail,0.8,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,40,Snout,1.2,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,40,Eye,0.6,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,40,Head,1,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,40,Dorsum,1.2,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,40,Leg,1.2,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,40,Foot,,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,40,Tail,1.3,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,60,Snout,2,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,60,Eye,0.6,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,60,Head,1.4,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,60,Dorsum,1.8,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,60,Leg,1.9,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,60,Foot,1.9,11.3208,0,0
Thigmothermy,PTB,Portimao,Heating,60,Tail,1.5,11.3208,0,0
Thigmothermy,TV10,Torres Vedras,Heating,0,Snout,0,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,0,Eye,0,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,0,Head,0,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,0,Dorsum,0,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,0,Leg,0,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,0,Foot,0,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,0,Tail,0,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,20,Snout,0.9,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,20,Eye,0.8,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,20,Head,0.8,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,20,Dorsum,0.9,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,20,Leg,1.2,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,20,Foot,0.9,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,20,Tail,1.1,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,40,Snout,1.6,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,40,Eye,1.8,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,40,Head,1.8,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,40,Dorsum,1.7,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,40,Leg,2.3,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,40,Foot,1.7,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,40,Tail,2,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,60,Snout,2.3,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,60,Eye,2.6,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,60,Head,2.5,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,60,Dorsum,2.4,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,60,Leg,3,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,60,Foot,2.1,6.4739,0,0
Thigmothermy,TV10,Torres Vedras,Heating,60,Tail,2.8,6.4739,0,0
Thigmothermy,TV13,Torres Vedras,Heating,0,Snout,0,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,0,Eye,0,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,0,Head,0,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,0,Dorsum,0,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,0,Leg,0,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,0,Foot,0,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,0,Tail,0,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,20,Snout,1.3,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,20,Eye,0.9,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,20,Head,0.9,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,20,Dorsum,0.8,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,20,Leg,1.1,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,20,Foot,1.1,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,20,Tail,1.1,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,40,Snout,1.9,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,40,Eye,1.6,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,40,Head,1.7,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,40,Dorsum,1.4,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,40,Leg,2,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,40,Foot,1.7,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,40,Tail,2.1,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,60,Snout,2.6,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,60,Eye,2.4,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,60,Head,2.5,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,60,Dorsum,2.3,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,60,Leg,2.9,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,60,Foot,2.1,6.7359,0,0
Thigmothermy,TV13,Torres Vedras,Heating,60,Tail,2.9,6.7359,0,0
Thigmothermy,TV14,Torres Vedras,Heating,0,Snout,0,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,0,Eye,0,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,0,Head,0,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,0,Dorsum,0,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,0,Leg,0,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,0,Foot,0,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,0,Tail,0,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,20,Snout,1.1,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,20,Eye,0.9,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,20,Head,0.9,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,20,Dorsum,0.8,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,20,Leg,1.1,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,20,Foot,1.2,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,20,Tail,0.7,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,40,Snout,1.9,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,40,Eye,1.8,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,40,Head,1.9,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,40,Dorsum,1.7,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,40,Leg,2.2,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,40,Foot,1.9,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,40,Tail,1.4,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,60,Snout,2.9,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,60,Eye,2.7,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,60,Head,2.8,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,60,Dorsum,2.5,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,60,Leg,3,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,60,Foot,2.4,8.1587,0,0.5
Thigmothermy,TV14,Torres Vedras,Heating,60,Tail,1.9,8.1587,0,0.5
Thigmothermy,TV16,Torres Vedras,Heating,0,Snout,0,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,0,Eye,0,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,0,Head,0,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,0,Dorsum,0,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,0,Leg,0,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,0,Foot,0,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,0,Tail,0,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,20,Snout,0.9,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,20,Eye,0.5,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,20,Head,0.7,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,20,Dorsum,0.5,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,20,Leg,0.3,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,20,Foot,0.9,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,20,Tail,0.7,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,40,Snout,1.5,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,40,Eye,1,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,40,Head,1.2,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,40,Dorsum,1,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,40,Leg,0.7,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,40,Foot,1.4,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,40,Tail,1.5,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,60,Snout,2.1,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,60,Eye,1.6,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,60,Head,1.9,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,60,Dorsum,1.7,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,60,Leg,1.1,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,60,Foot,1.9,6.6253,0,0
Thigmothermy,TV16,Torres Vedras,Heating,60,Tail,2.2,6.6253,0,0
Thigmothermy,TV2,Torres Vedras,Heating,0,Snout,0,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,0,Eye,0,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,0,Head,0,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,0,Dorsum,0,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,0,Leg,0,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,0,Foot,0,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,0,Tail,0,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,20,Snout,0.7,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,20,Eye,0.1,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,20,Head,0.2,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,20,Dorsum,0.4,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,20,Leg,0.9,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,20,Foot,0.9,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,20,Tail,0.4,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,40,Snout,1.2,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,40,Eye,0.3,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,40,Head,0.5,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,40,Dorsum,0.9,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,40,Leg,1.5,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,40,Foot,1.3,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,40,Tail,0.6,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,60,Snout,1.8,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,60,Eye,0.8,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,60,Head,0.9,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,60,Dorsum,1.5,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,60,Leg,2.3,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,60,Foot,1.8,12.0906,0,0
Thigmothermy,TV2,Torres Vedras,Heating,60,Tail,1,12.0906,0,0
